name,file,line_start,scc_id,scc_kind,translated
bcf_sr_seek_start,htslib/synced_bcf_reader.c,893,,,FALSE
bcf_sr_regions_alloc,htslib/synced_bcf_reader.c,1012,,,FALSE
_regions_add,htslib/synced_bcf_reader.c,1024,,,FALSE
regions_merge,htslib/synced_bcf_reader.c,1070,,,FALSE
_regions_sort_and_merge,htslib/synced_bcf_reader.c,1085,,,FALSE
_regions_init_string,htslib/synced_bcf_reader.c,1101,,,FALSE
bcf_sr_regions_init,htslib/synced_bcf_reader.c,1244,,,FALSE
bcf_sr_set_regions,htslib/synced_bcf_reader.c,190,,,FALSE
bcf_sr_set_targets,htslib/synced_bcf_reader.c,208,,,FALSE
init_filters,htslib/synced_bcf_reader.c,150,,,FALSE
bcf_hdr_seqnames,htslib/vcf.c,2767,,,FALSE
hts_idx_load2,htslib/hts.c,4982,,,FALSE
bcf_index_load2,htslib/vcf.c,4690,,,FALSE
tbx_index_load2,htslib/tbx.c,604,,,FALSE
bcf_sr_add_hreader,htslib/synced_bcf_reader.c,274,,,FALSE
vcf_open_mode,htslib/vcf.c,4154,14,self,FALSE
bcf_sr_add_reader,htslib/synced_bcf_reader.c,252,,,FALSE
bcf_sr_sort_init,htslib/bcf_sr_sort.c,675,,,FALSE
bcf_sr_init,htslib/synced_bcf_reader.c,451,,,FALSE
bcf_sr_destroy_threads,htslib/synced_bcf_reader.c,243,,,FALSE
bcf_sr_destroy1,htslib/synced_bcf_reader.c,461,,,FALSE
khash_str2int_destroy_free,htslib/htslib/khash_str2int.h,53,,,FALSE
kbs_destroy,htslib/htslib/kbitset.h,131,,,FALSE
bcf_sr_sort_destroy,htslib/bcf_sr_sort.c,685,,,FALSE
bcf_sr_destroy,htslib/synced_bcf_reader.c,480,,,FALSE
alternate_zeros,htslib/hts.c,437,,,FALSE
is_utf16_text,htslib/hts.c,445,,,FALSE
hts_is_utf16_text,htslib/hts.c,2000,,,FALSE
hts_readlist,htslib/hts.c,2065,,,FALSE
main,htslib/test/test-bcf-sr.c,126,,,FALSE
main,htslib/test/thrash_threads3.c,33,,,FALSE
debug,htslib/test/test-regidx.c,45,,,FALSE
info,htslib/test/test-regidx.c,55,,,FALSE
regidx_parse_tab,htslib/regidx.c,498,,,FALSE
HTS_FORMAT,htslib/test/test-regidx.c,64,,,FALSE
custom_free,htslib/test/test-regidx.c,100,,,FALSE
cmp_regs,htslib/regidx.c,132,,,FALSE
khash_str2int_inc,htslib/htslib/khash_str2int.h,96,,,FALSE
regidx_push,htslib/regidx.c,151,,,FALSE
regidx_insert,htslib/regidx.c,198,,,FALSE
regidx_destroy,htslib/regidx.c,311,,,FALSE
regidx_init,htslib/regidx.c,246,,,FALSE
regitr_init,htslib/regidx.c,584,,,FALSE
regitr_destroy,htslib/regidx.c,606,,,FALSE
regitr_loop,htslib/regidx.c,646,,,FALSE
test_sequential_access,htslib/test/test-regidx.c,106,,,FALSE
reglist_build_index_,htslib/regidx.c,335,,,FALSE
regidx_overlap,htslib/regidx.c,401,,,FALSE
test_custom_payload,htslib/test/test-regidx.c,143,,,FALSE
get_random_region,htslib/test/test-regidx.c,190,,,FALSE
regitr_overlap,htslib/regidx.c,612,,,FALSE
test_random,htslib/test/test-regidx.c,197,,,FALSE
regidx_parse_reg,htslib/regidx.c,545,,,FALSE
test_explicit,htslib/test/test-regidx.c,246,,,FALSE
create_line_bed,htslib/test/test-regidx.c,307,,,FALSE
create_line_tab,htslib/test/test-regidx.c,311,,,FALSE
create_line_reg,htslib/test/test-regidx.c,315,,,FALSE
test,htslib/test/test-regidx.c,322,,,FALSE
strcmpnull,htslib/test/test_expr.c,97,,,FALSE
cmpfloat,htslib/test/test_expr.c,105,,,FALSE
test,htslib/test/test_expr.c,110,,,FALSE
main,htslib/test/test-regidx.c,426,,,FALSE
fai_load3,htslib/faidx.c,693,,,FALSE
fai_load,htslib/faidx.c,699,,,FALSE
get_severity_tag,htslib/hts.c,5170,,,FALSE
hts_log,htslib/hts.c,5190,,,FALSE
realn_check_tag,htslib/realn.c,91,,,FALSE
probaln_glocal,htslib/probaln.c,77,,,FALSE
bam_aux_remove,htslib/sam.c,4871,,,FALSE
bam_aux_del,htslib/sam.c,4865,,,FALSE
sam_prob_realn,htslib/realn.c,106,,,FALSE
main,htslib/test/test_realn.c,42,,,FALSE
main,htslib/test/thrash_threads6.c,34,,,FALSE
job,htslib/test/thrash_threads7.c,43,,,FALSE
main,htslib/test/thrash_threads7.c,49,,,FALSE
clamp,htslib/test/test_kstring.c,40,,,FALSE
test_kroundup_size_t,htslib/test/test_kstring.c,45,,,FALSE
test_kroundup_signed,htslib/test/test_kstring.c,91,,,FALSE
test_kputuw_from_to,htslib/test/test_kstring.c,127,,,FALSE
test_kputuw,htslib/test/test_kstring.c,153,,,FALSE
test_kputw_from_to,htslib/test/test_kstring.c,193,,,FALSE
test_kputw,htslib/test/test_kstring.c,219,,,FALSE
test_kputll_from_to,htslib/test/test_kstring.c,268,,,FALSE
test_kputll,htslib/test/test_kstring.c,294,,,FALSE
mock_fgets,htslib/test/test_kstring.c,347,,,FALSE
test_kgetline,htslib/test/test_kstring.c,375,,,FALSE
mock_fgets2,htslib/test/test_kstring.c,403,,,FALSE
test_kgetline2,htslib/test/test_kstring.c,431,,,FALSE
kinsert_char,htslib/htslib/kstring.h,469,,,FALSE
test_kinsertchar,htslib/test/test_kstring.c,458,,,FALSE
kinsert_str,htslib/htslib/kstring.h,492,,,FALSE
test_kinsertstr,htslib/test/test_kstring.c,514,,,FALSE
test_kmemmem,htslib/test/test_kstring.c,586,,,FALSE
kstrstr,htslib/kstring.c,501,,,FALSE
test_kstrstr,htslib/test/test_kstring.c,638,,,FALSE
kstrnstr,htslib/kstring.c,510,,,FALSE
test_kstrnstr,htslib/test/test_kstring.c,673,,,FALSE
main,htslib/test/test_kstring.c,709,,,FALSE
lookup,htslib/test/test_expr.c,31,,,FALSE
main,htslib/test/test_expr.c,346,,,FALSE
write_stats_str2int,htslib/test/test_khash.c,50,,,FALSE
make_keys,htslib/test/test_khash.c,66,,,FALSE
add_str2int_entry,htslib/test/test_khash.c,86,,,FALSE
check_str2int_entry,htslib/test/test_khash.c,98,,,FALSE
del_str2int_entry,htslib/test/test_khash.c,127,,,FALSE
test_str2int,htslib/test/test_khash.c,137,,,FALSE
read_keys,htslib/test/test_khash.c,236,,,FALSE
get_time,htslib/test/test_khash.c,312,,,FALSE
fmt_time,htslib/test/test_khash.c,330,,,FALSE
benchmark,htslib/test/test_khash.c,344,,,FALSE
show_usage,htslib/test/test_khash.c,437,,,FALSE
main,htslib/test/test_khash.c,448,,,FALSE
gettime,htslib/test/test_nibbles.c,41,,,FALSE
fmttime,htslib/test/test_nibbles.c,53,,,FALSE
nibble2base_single,htslib/test/test_nibbles.c,69,,,FALSE
validate_nibble2base,htslib/test/test_nibbles.c,78,,,FALSE
time_nibble2base,htslib/test/test_nibbles.c,109,,,FALSE
main,htslib/test/test_nibbles.c,128,,,FALSE
test_bcf_set_variant_type,htslib/test/test-bcf_set_variant_type.c,42,,,FALSE
main,htslib/test/test-bcf_set_variant_type.c,143,,,FALSE
check_str2int,htslib/test/test_str2int.c,41,,,FALSE
check_strprint2,htslib/test/test_str2int.c,141,,,FALSE
check_strprint1,htslib/test/test_str2int.c,158,,,FALSE
check_strprintq,htslib/test/test_str2int.c,163,,,FALSE
check_strprint,htslib/test/test_str2int.c,169,,,FALSE
main,htslib/test/test_str2int.c,208,,,FALSE
main,htslib/test/thrash_threads4.c,34,,,FALSE
check_bam_aux_get,htslib/test/sam.c,78,,,FALSE
check_aux_count,htslib/test/sam.c,90,,,FALSE
bam_auxB_len,htslib/sam.c,5151,,,FALSE
bam_auxB2i,htslib/sam.c,5160,,,FALSE
bam_auxB2f,htslib/sam.c,5170,,,FALSE
check_int_B_array,htslib/test/sam.c,99,,,FALSE
bam_aux_update_int,htslib/sam.c,4942,,,FALSE
test_update_int,htslib/test/sam.c,136,,,FALSE
bam_aux_update_array,htslib/sam.c,5044,,,FALSE
test_update_array,htslib/test/sam.c,192,,,FALSE
bam_aux_update_str,htslib/sam.c,4890,,,FALSE
bam_aux_update_float,htslib/sam.c,5008,,,FALSE
bam_aux2f,htslib/sam.c,5124,,,FALSE
bam_aux2A,htslib/sam.c,5133,,,FALSE
bam_aux2Z,htslib/sam.c,5142,,,FALSE
bam_aux_tag,htslib/htslib/sam.h,1676,,,FALSE
bam_aux_type,htslib/htslib/sam.h,1683,,,FALSE
aux_fields1,htslib/test/sam.c,248,,,FALSE
bam_set_qname,htslib/sam.c,961,,,FALSE
set_qname,htslib/test/sam.c,557,,,FALSE
reg2bins_narrow,htslib/hts.c,3147,,,FALSE
reg2bins_wide,htslib/hts.c,3164,,,FALSE
reg2bins,htslib/hts.c,3186,,,FALSE
hts_itr_off,htslib/hts.c,3373,,,FALSE
hts_itr_query,htslib/hts.c,3426,,,FALSE
cram_itr_query,htslib/sam.c,1686,,,FALSE
sam_itr_queryi,htslib/sam.c,1743,,,FALSE
iterators1,htslib/test/sam.c,604,,,FALSE
copy_check_alignment,htslib/test/sam.c,612,,,FALSE
check_target_names,htslib/test/sam.c,669,,,FALSE
sam_hrecs_remove_ref_altnames,htslib/header.c,115,,,FALSE
sam_hrecs_remove_hash_entry,htslib/header.c,413,,,FALSE
sam_hrecs_remove_line,htslib/header.c,703,,,FALSE
sam_hdr_remove_line_id,htslib/header.c,1783,,,FALSE
sam_hrecs_find_type_pos,htslib/header.c,1546,,,FALSE
sam_hdr_remove_line_pos,htslib/header.c,1822,,,FALSE
sam_hdr_line_index,htslib/header.c,2185,,,FALSE
sam_hrecs_remove_key,htslib/header.c,3030,,,FALSE
sam_hdr_remove_tag_id,htslib/header.c,2345,,,FALSE
sam_hdr_pg_id,htslib/header.c,2561,,,FALSE
sam_hdr_add_pg,htslib/header.c,2612,,,FALSE
use_header_api,htslib/test/sam.c,705,,,FALSE
hts_set_log_level,htslib/hts.c,5160,,,FALSE
hts_get_log_level,htslib/hts.c,5165,,,FALSE
test_header_pg_lines,htslib/test/sam.c,921,,,FALSE
test_header_pg_loops,htslib/test/sam.c,1008,,,FALSE
sam_hdr_parse,htslib/sam.c,1820,,,FALSE
test_header_updates,htslib/test/sam.c,1087,,,FALSE
rebuild_hash,htslib/header.c,1983,,,FALSE
sam_hdr_remove_except,htslib/header.c,2014,,,FALSE
sam_hdr_remove_lines,htslib/header.c,2070,,,FALSE
test_header_remove_lines,htslib/test/sam.c,1182,,,FALSE
check_ref_lookup,htslib/test/sam.c,1245,,,FALSE
test_header_ref_altnames,htslib/test/sam.c,1258,,,FALSE
samrecord_layout,htslib/test/sam.c,1348,,,FALSE
check_ref_lengths,htslib/test/sam.c,1388,,,FALSE
check_big_ref,htslib/test/sam.c,1405,,,FALSE
faidx_fetch_nseq,htslib/faidx.c,886,,,FALSE
faidx_nseq,htslib/faidx.c,891,,,FALSE
faidx1,htslib/test/sam.c,1578,,,FALSE
test_empty_sam_file,htslib/test/sam.c,1618,,,FALSE
test_text_file,htslib/test/sam.c,1641,,,FALSE
check_enum1,htslib/test/sam.c,1661,,,FALSE
check_cigar_tab,htslib/test/sam.c,1669,,,FALSE
generator,htslib/test/sam.c,1688,,,FALSE
read_data_block,htslib/test/sam.c,1735,,,FALSE
test_parse_decimal1,htslib/test/sam.c,1781,,,FALSE
test_parse_decimal,htslib/test/sam.c,1795,,,FALSE
scan_keyword,htslib/hts.c,1002,,,FALSE
hts_parse_format,htslib/hts.c,1337,,,FALSE
test_mempolicy,htslib/test/sam.c,1812,,,FALSE
test_bam_set1_minimal,htslib/test/sam.c,2000,,,FALSE
test_bam_set1_full,htslib/test/sam.c,2031,,,FALSE
test_bam_set1_even_and_odd_seq_len,htslib/test/sam.c,2078,,,FALSE
test_bam_set1_with_seq_but_no_qual,htslib/test/sam.c,2108,,,FALSE
test_bam_set1_validate_qname,htslib/test/sam.c,2132,,,FALSE
test_bam_set1_validate_seq,htslib/test/sam.c,2149,,,FALSE
test_bam_set1_validate_cigar,htslib/test/sam.c,2166,,,FALSE
test_bam_set1_validate_size_limits,htslib/test/sam.c,2195,,,FALSE
ks_c_str,htslib/htslib/kstring.h,199,,,FALSE
bam_hdr_init,htslib/htslib/sam.h,400,,,FALSE
test_bam_set1_write_and_read_back,htslib/test/sam.c,2227,,,FALSE
sam_parse_cigar,htslib/sam.c,2895,,,FALSE
test_cigar_api,htslib/test/sam.c,2307,,,FALSE
main,htslib/test/sam.c,2328,,,FALSE
code,htslib/test/test_mod.c,76,,,FALSE
hts_base_mod_state_alloc,htslib/sam_mods.c,191,,,FALSE
hts_base_mod_state_free,htslib/sam_mods.c,195,,,FALSE
seq_freq,htslib/sam_mods.c,202,,,FALSE
bam_parse_basemod2,htslib/sam_mods.c,230,,,FALSE
bam_mods_at_next_pos,htslib/sam_mods.c,462,,,FALSE
bam_next_basemod,htslib/sam_mods.c,567,,,FALSE
bam_mods_recorded,htslib/sam_mods.c,655,,,FALSE
bam_mods_query_type,htslib/sam_mods.c,667,,,FALSE
bam_mods_queryi,htslib/sam_mods.c,692,,,FALSE
main,htslib/test/test_mod.c,88,,,FALSE
try_fopen,htslib/test/test_bgzf.c,68,,,FALSE
try_fclose,htslib/test/test_bgzf.c,77,,,FALSE
try_fread,htslib/test/test_bgzf.c,89,,,FALSE
try_fseek_start,htslib/test/test_bgzf.c,100,,,FALSE
try_bgzf_open,htslib/test/test_bgzf.c,109,,,FALSE
bgzf_dopen,htslib/bgzf.c,517,,,FALSE
try_bgzf_dopen,htslib/test/test_bgzf.c,120,,,FALSE
try_bgzf_hopen,htslib/test/test_bgzf.c,141,,,FALSE
try_bgzf_close,htslib/test/test_bgzf.c,163,,,FALSE
try_bgzf_read,htslib/test/test_bgzf.c,180,,,FALSE
try_bgzf_write,htslib/test/test_bgzf.c,190,,,FALSE
try_bgzf_compression,htslib/test/test_bgzf.c,203,,,FALSE
try_bgzf_mt,htslib/test/test_bgzf.c,216,,,FALSE
try_bgzf_index_build_init,htslib/test/test_bgzf.c,225,,,FALSE
try_bgzf_index_load,htslib/test/test_bgzf.c,235,,,FALSE
try_bgzf_index_dump,htslib/test/test_bgzf.c,245,,,FALSE
try_bgzf_tell,htslib/test/test_bgzf.c,255,,,FALSE
try_bgzf_tell_expect,htslib/test/test_bgzf.c,267,,,FALSE
try_bgzf_seek,htslib/test/test_bgzf.c,278,,,FALSE
try_bgzf_useek,htslib/test/test_bgzf.c,288,,,FALSE
try_bgzf_getc,htslib/test/test_bgzf.c,298,,,FALSE
try_skip,htslib/test/test_bgzf.c,311,,,FALSE
compare_buffers,htslib/test/test_bgzf.c,327,,,FALSE
cleanup,htslib/test/test_bgzf.c,344,,,FALSE
setup,htslib/test/test_bgzf.c,357,,,FALSE
test_read,htslib/test/test_bgzf.c,403,,,FALSE
test_write_read,htslib/test/test_bgzf.c,435,,,FALSE
test_embed_eof,htslib/test/test_bgzf.c,511,,,FALSE
test_index_load_dump,htslib/test/test_bgzf.c,584,,,FALSE
test_check_EOF,htslib/test/test_bgzf.c,622,,,FALSE
test_index_useek_getc,htslib/test/test_bgzf.c,638,,,FALSE
test_tell_seek_getc,htslib/test/test_bgzf.c,730,,,FALSE
test_tell_read,htslib/test/test_bgzf.c,831,,,FALSE
test_useek_read_small,htslib/test/test_bgzf.c,881,,,FALSE
test_bgzf_getline,htslib/test/test_bgzf.c,924,,,FALSE
test_bgzf_getline_on_truncated_file,htslib/test/test_bgzf.c,981,,,FALSE
free_auth_data,htslib/hfile_s3.c,319,,,FALSE
free_authorisation_values,htslib/hfile_s3.c,1163,,,FALSE
cleanup_local,htslib/hfile_s3.c,1276,,,FALSE
cleanup,htslib/hfile_s3.c,1286,,,FALSE
main,htslib/test/test_bgzf.c,1073,,,FALSE
check_offset,htslib/test/hfile.c,51,,,FALSE
slurp,htslib/test/hfile.c,62,,,FALSE
reopen,htslib/test/hfile.c,85,,,FALSE
hfile_mem_get_buffer,htslib/hfile.c,894,,,FALSE
hfile_mem_steal_buffer,htslib/hfile.c,906,,,FALSE
main,htslib/test/hfile.c,97,,,FALSE
bcf_index,htslib/vcf.c,4657,,,FALSE
hts_idx_save,htslib/hts.c,2825,15,mutual,FALSE
hts_idx_save_as,htslib/hts.c,2869,15,mutual,FALSE
tbx_parse1,htslib/tbx.c,96,,,FALSE
get_intv,htslib/tbx.c,315,,,FALSE
tbx_set_meta,htslib/tbx.c,375,,,FALSE
adjust_max_ref_len_vcf,htslib/tbx.c,412,,,FALSE
adjust_max_ref_len_sam,htslib/tbx.c,425,,,FALSE
tbx_index,htslib/tbx.c,437,,,FALSE
bcf_index_build3,htslib/vcf.c,4700,,,FALSE
bcf_index_build,htslib/vcf.c,4749,,,FALSE
cram_index_container,htslib/cram/cram_index.c,727,,,FALSE
cram_index_build,htslib/cram/cram_index.c,779,,,FALSE
sam_index,htslib/sam.c,994,,,FALSE
sam_index_build3,htslib/sam.c,1034,,,FALSE
sam_index_build,htslib/sam.c,1081,,,FALSE
main,htslib/test/test_index.c,42,,,FALSE
check_alleles,htslib/test/test-vcf-api.c,51,,,FALSE
_bcf1_sync_alleles,htslib/vcf.c,5884,,,FALSE
bcf_update_alleles,htslib/vcf.c,5906,,,FALSE
test_update_alleles,htslib/test/test-vcf-api.c,71,,,FALSE
bcf_hdr_add_sample,htslib/vcf.c,276,,,FALSE
bcf_hdr_remove_from_hdict,htslib/vcf.c,1044,,,FALSE
bcf_hdr_remove,htslib/vcf.c,1501,,,FALSE
serialize_float_array,htslib/vcf.c,2944,,,FALSE
bcf_update_format,htslib/vcf.c,5710,,,FALSE
bcf_update_format_string,htslib/vcf.c,5684,,,FALSE
bcf_update_filter,htslib/vcf.c,5824,,,FALSE
bcf_update_alleles_str,htslib/vcf.c,5970,,,FALSE
bcf_update_id,htslib/vcf.c,5988,,,FALSE
write_bcf,htslib/test/test-vcf-api.c,110,,,FALSE
bcf_clear,htslib/vcf.c,1822,,,FALSE
bcf_copy,htslib/vcf.c,2474,,,FALSE
bcf_dup,htslib/vcf.c,2504,,,FALSE
bcf_hdr_dup,htslib/vcf.c,5137,,,FALSE
bcf_to_vcf,htslib/test/test-vcf-api.c,287,,,FALSE
iterator,htslib/test/test-vcf-api.c,406,,,FALSE
bcf_float_is_missing,htslib/htslib/vcf.h,1506,,,FALSE
test_get_info_values,htslib/test/test-vcf-api.c,434,,,FALSE
write_format_values,htslib/test/test-vcf-api.c,491,,,FALSE
bcf_float_is_vector_end,htslib/htslib/vcf.h,1512,,,FALSE
check_format_values,htslib/test/test-vcf-api.c,528,,,FALSE
test_get_format_values,htslib/test/test-vcf-api.c,561,,,FALSE
test_invalid_end_tag,htslib/test/test-vcf-api.c,567,,,FALSE
test_open_format,htslib/test/test-vcf-api.c,630,,,FALSE
test_rlen_values,htslib/test/test-vcf-api.c,664,,,FALSE
test_vl_types,htslib/test/test-vcf-api.c,807,,,FALSE
vcf_parse_format_empty1,htslib/vcf.c,3137,,,FALSE
vcf_parse_format_dict2,htslib/vcf.c,3158,,,FALSE
vcf_parse_format_max3,htslib/vcf.c,3210,,,FALSE
align_mem,htslib/vcf.c,3124,,,FALSE
vcf_parse_format_alloc4,htslib/vcf.c,3297,,,FALSE
vcf_parse_format_fill5,htslib/vcf.c,3375,,,FALSE
vcf_parse_format_gt6,htslib/vcf.c,3619,,,FALSE
vcf_parse_format_check7,htslib/vcf.c,3664,,,FALSE
vcf_parse_format,htslib/vcf.c,3686,,,FALSE
fix_chromosome,htslib/vcf.c,3744,,,FALSE
vcf_parse_filter,htslib/vcf.c,3763,,,FALSE
bcf_enc_long1,htslib/vcf.c,2925,,,FALSE
bcf_enc_vfloat,htslib/vcf.c,2962,,,FALSE
vcf_parse_info,htslib/vcf.c,3818,,,FALSE
vcf_parse,htslib/vcf.c,3987,,,FALSE
read_vcf_line,htslib/test/test-vcf-api.c,909,,,FALSE
chomp,htslib/test/test-vcf-api.c,924,,,FALSE
bcf_fmt_array1,htslib/vcf.c,2979,,,FALSE
bcf_format_gt_v2,htslib/vcf.c,6345,,,FALSE
vcf_format,htslib/vcf.c,4304,,,FALSE
bcf_update_info,htslib/vcf.c,5546,,,FALSE
bcf_float_set,htslib/htslib/vcf.h,1498,,,FALSE
bcf_get_info_values,htslib/vcf.c,6068,,,FALSE
is_special_info_type,htslib/vcfutils.c,254,,,FALSE
get_int32_info_value,htslib/vcfutils.c,280,,,FALSE
get_rn_value,htslib/vcfutils.c,315,,,FALSE
set_info_v1,htslib/vcfutils.c,325,,,FALSE
bcf_enc_inttype,htslib/htslib/vcf.h,1575,,,FALSE
fixup_info_length_code,htslib/vcfutils.c,349,,,FALSE
mark_for_removal,htslib/vcfutils.c,407,,,FALSE
kbs_exists,htslib/htslib/kbitset.h,162,,,FALSE
trim_int_cnv_tr_int_tags,htslib/vcfutils.c,423,,,FALSE
trim_int_cnv_tr_str_tags,htslib/vcfutils.c,498,,,FALSE
fixup_cnv_tr_info_tags,htslib/vcfutils.c,561,,,FALSE
bcf_remove_allele_set,htslib/vcfutils.c,659,,,FALSE
kbs_init2,htslib/htslib/kbitset.h,78,,,FALSE
kbs_init,htslib/htslib/kbitset.h,93,,,FALSE
test_bcf_remove_allele_set,htslib/test/test-vcf-api.c,933,,,FALSE
main,htslib/test/test-vcf-api.c,1047,,,FALSE
readaln,htslib/test/pileup_mod.c,37,,,FALSE
process_pileup,htslib/test/pileup_mod.c,49,,,FALSE
bam_parse_basemod,htslib/sam_mods.c,449,,,FALSE
pileup_cd_create,htslib/test/pileup_mod.c,74,,,FALSE
pileup_cd_destroy,htslib/test/pileup_mod.c,84,,,FALSE
bam_mods_at_qpos,htslib/sam_mods.c,634,,,FALSE
process_mod_pileup1,htslib/test/pileup_mod.c,91,,,FALSE
process_mod_pileup2,htslib/test/pileup_mod.c,140,,,FALSE
mp_init,htslib/sam.c,5369,,,FALSE
mp_alloc,htslib/sam.c,5385,,,FALSE
bam_plp_init,htslib/sam.c,5665,,,FALSE
mp_destroy,htslib/sam.c,5375,,,FALSE
mp_free,htslib/sam.c,5391,,,FALSE
bam_plp_destroy,htslib/sam.c,5687,,,FALSE
bam_plp_constructor,htslib/sam.c,5703,,,FALSE
bam_plp_destructor,htslib/sam.c,5708,,,FALSE
resolve_cigar2,htslib/sam.c,5409,,,FALSE
overlap_remove,htslib/sam.c,5984,,,FALSE
hts_prefetch,htslib/htslib/hts_defs.h,144,,,FALSE
hts_prefetch,htslib/htslib/hts_defs.h,148,,,FALSE
bam_plp64_next,htslib/sam.c,6011,,,FALSE
cigar_iref2iseq_set,htslib/sam.c,5729,,,FALSE
cigar_iref2iseq_next,htslib/sam.c,5768,,,FALSE
__ac_X31_hash_string,htslib/htslib/khash.h,454,,,FALSE
__ac_Wang_hash,htslib/htslib/khash.h,528,,,FALSE
tweak_overlap_quality,htslib/sam.c,5803,,,FALSE
overlap_push,htslib/sam.c,5948,,,FALSE
bam_plp_push,htslib/sam.c,6081,,,FALSE
bam_plp64_auto,htslib/sam.c,6137,,,FALSE
bam_plp_auto,htslib/sam.c,6164,,,FALSE
main,htslib/test/pileup_mod.c,185,,,FALSE
readaln,htslib/test/pileup.c,62,,,FALSE
bam_plp_insertion_mod,htslib/sam.c,5517,,,FALSE
bam_plp_insertion,htslib/sam.c,5633,,,FALSE
print_pileup_seq,htslib/test/pileup.c,76,,,FALSE
print_pileup_qual,htslib/test/pileup.c,122,,,FALSE
test_pileup,htslib/test/pileup.c,135,,,FALSE
bam_mplp_init,htslib/sam.c,6211,,,FALSE
bam_plp_init_overlaps,htslib/sam.c,5681,,,FALSE
bam_mplp_init_overlaps,htslib/sam.c,6232,,,FALSE
bam_mplp_destroy,htslib/sam.c,6247,,,FALSE
bam_mplp64_auto,htslib/sam.c,6256,,,FALSE
bam_mplp_auto,htslib/sam.c,6297,,,FALSE
test_mpileup,htslib/test/pileup.c,177,,,FALSE
main,htslib/test/pileup.c,225,,,FALSE
hts_year_is_leap,htslib/hts_time_funcs.h,63,,,FALSE
hts_leaps_to_year_start,htslib/hts_time_funcs.h,69,,,FALSE
hts_time_normalise,htslib/hts_time_funcs.h,52,,,FALSE
hts_time_normalise_tm,htslib/hts_time_funcs.h,74,,,FALSE
hts_time_gm,htslib/hts_time_funcs.h,137,,,FALSE
test_normalised,htslib/test/test_time_funcs.c,36,,,FALSE
test_specific,htslib/test/test_time_funcs.c,53,,,FALSE
main,htslib/test/test_time_funcs.c,68,,,FALSE
isgraph_,htslib/faidx.c,47,,,FALSE
bgzf_getc_,htslib/faidx.c,58,,,FALSE
fai_name2id,htslib/faidx.c,86,,,FALSE
fai_load_format,htslib/faidx.c,711,,,FALSE
fai_set_cache_size,htslib/faidx.c,1028,,,FALSE
fai_thread_pool,htslib/faidx.c,1033,,,FALSE
hts_idx_locatefn,htslib/hts.c,4920,,,FALSE
fai_path,htslib/faidx.c,1037,,,FALSE
http_status_errno,htslib/hfile_libcurl.c,130,,,FALSE
http_status_errno,htslib/hfile_s3.c,1242,,,FALSE
easy_errno,htslib/hfile_libcurl.c,153,,,FALSE
is_retryable,htslib/hfile_libcurl.c,233,,,FALSE
multi_errno,htslib/hfile_libcurl.c,270,,,FALSE
share_lock,htslib/hfile_libcurl.c,309,,,FALSE
share_unlock,htslib/hfile_libcurl.c,314,,,FALSE
free_auth,htslib/hfile_libcurl.c,318,,,FALSE
libcurl_exit,htslib/hfile_libcurl.c,326,,,FALSE
append_header,htslib/hfile_libcurl.c,353,,,FALSE
free_headers,htslib/hfile_libcurl.c,372,,,FALSE
get_header_list,htslib/hfile_libcurl.c,387,,,FALSE
is_authorization,htslib/hfile_libcurl.c,395,,,FALSE
add_callback_headers,htslib/hfile_libcurl.c,399,,,FALSE
hts_json_alloc_token,htslib/textutils.c,222,,,FALSE
hts_json_token_type,htslib/textutils.c,227,,,FALSE
hts_json_free_token,htslib/textutils.c,232,,,FALSE
hts_json_token_str,htslib/textutils.c,237,,,FALSE
read_auth_json,htslib/hfile_libcurl.c,454,,,FALSE
read_auth_plain,htslib/hfile_libcurl.c,515,,,FALSE
renew_auth_token,htslib/hfile_libcurl.c,543,,,FALSE
add_auth_header,htslib/hfile_libcurl.c,587,,,FALSE
get_auth_token,htslib/hfile_libcurl.c,650,,,FALSE
process_messages,htslib/hfile_libcurl.c,718,,,FALSE
wait_perform,htslib/hfile_libcurl.c,736,,,FALSE
recv_callback,htslib/hfile_libcurl.c,789,,,FALSE
header_callback,htslib/hfile_libcurl.c,807,,,FALSE
refresh_retry_config,htslib/hfile_libcurl.c,821,,,FALSE
retry_sleep,htslib/hfile_libcurl.c,836,,,FALSE
restart_from_position,htslib/hfile_libcurl.c,1134,,,FALSE
retry_reconnect,htslib/hfile_libcurl.c,848,,,FALSE
libcurl_read,htslib/hfile_libcurl.c,876,,,FALSE
send_callback,htslib/hfile_libcurl.c,1006,,,FALSE
libcurl_write,htslib/hfile_libcurl.c,1024,,,FALSE
preserve_buffer_content,htslib/hfile_libcurl.c,1051,,,FALSE
libcurl_seek,htslib/hfile_libcurl.c,1071,,,FALSE
libcurl_close,htslib/hfile_libcurl.c,1266,,,FALSE
libcurl_open,htslib/hfile_libcurl.c,1313,,,FALSE
hopen_libcurl,htslib/hfile_libcurl.c,1549,,,FALSE
parse_va_list,htslib/hfile_libcurl.c,1554,16,self,FALSE
vhopen_libcurl,htslib/hfile_libcurl.c,1664,,,FALSE
PLUGIN_GLOBAL,htslib/hfile_libcurl.c,1679,,,FALSE
plugin_sym,htslib/plugin.c,172,,,FALSE
plugin_func,htslib/plugin.c,179,,,FALSE
hts_decode_percent,htslib/textutils.c,45,,,FALSE
debase64,htslib/textutils.c,63,,,FALSE
